;name;filename;success;BestEnergy
612;138;ligands/138.pdbqt;True;-7.0
613;584;ligands/584.pdbqt;True;-6.7
614;108;ligands/108.pdbqt;True;-5.0
615;154;ligands/154.pdbqt;True;-7.3
616;561;ligands/561.pdbqt;True;-7.4
617;34;ligands/34.pdbqt;True;-6.4
618;552;ligands/552.pdbqt;True;-5.8
619;93;ligands/93.pdbqt;True;-6.4
620;541;ligands/541.pdbqt;True;-5.9
621;70;ligands/70.pdbqt;True;-5.7
622;273;ligands/273.pdbqt;True;-7.8
623;715;ligands/715.pdbqt;True;-4.4
624;404;ligands/404.pdbqt;False;
625;414;ligands/414.pdbqt;True;-7.2
626;361;ligands/361.pdbqt;True;-6.1
627;577;ligands/577.pdbqt;True;-6.6
628;770;ligands/770.pdbqt;True;-5.9
629;524;ligands/524.pdbqt;True;-4.4
630;726;ligands/726.pdbqt;True;-5.7
631;464;ligands/464.pdbqt;True;-6.0
632;731;ligands/731.pdbqt;True;-6.5
633;611;ligands/611.pdbqt;True;-6.6
634;255;ligands/255.pdbqt;True;-8.7
635;186;ligands/186.pdbqt;True;-4.7
636;249;ligands/249.pdbqt;True;-8.8
637;532;ligands/532.pdbqt;True;-5.4
638;557;ligands/557.pdbqt;True;-6.0
639;463;ligands/463.pdbqt;True;-5.7
640;745;ligands/745.pdbqt;True;-5.9
641;310;ligands/310.pdbqt;True;-6.6
642;124;ligands/124.pdbqt;True;-7.2
643;506;ligands/506.pdbqt;True;-4.9
644;540;ligands/540.pdbqt;True;-5.7
645;364;ligands/364.pdbqt;True;-7.1
646;728;ligands/728.pdbqt;True;-7.6
647;555;ligands/555.pdbqt;True;-4.8
648;135;ligands/135.pdbqt;True;-5.1
649;790;ligands/790.pdbqt;True;-7.5
650;103;ligands/103.pdbqt;True;-7.6
651;227;ligands/227.pdbqt;True;-6.3
652;406;ligands/406.pdbqt;True;-5.3
653;328;ligands/328.pdbqt;True;-6.6
654;720;ligands/720.pdbqt;True;-7.7
655;771;ligands/771.pdbqt;True;-6.1
656;101;ligands/101.pdbqt;True;-6.6
657;809;ligands/809.pdbqt;True;-7.1
658;285;ligands/285.pdbqt;True;-6.9
659;144;ligands/144.pdbqt;True;-6.8
660;607;ligands/607.pdbqt;True;-4.7
661;779;ligands/779.pdbqt;False;
662;96;ligands/96.pdbqt;True;-7.0
663;378;ligands/378.pdbqt;True;-6.0
664;321;ligands/321.pdbqt;True;-6.5
665;600;ligands/600.pdbqt;True;-7.3
666;179;ligands/179.pdbqt;True;-7.5
667;430;ligands/430.pdbqt;True;-6.3
668;121;ligands/121.pdbqt;True;-4.5
669;753;ligands/753.pdbqt;True;-6.5
670;387;ligands/387.pdbqt;True;-6.9
671;851;ligands/851.pdbqt;True;-7.7
672;173;ligands/173.pdbqt;True;-7.1
673;356;ligands/356.pdbqt;True;-5.1
674;363;ligands/363.pdbqt;True;-5.9
675;19;ligands/19.pdbqt;False;
676;722;ligands/722.pdbqt;True;-4.6
677;272;ligands/272.pdbqt;True;-6.5
678;284;ligands/284.pdbqt;True;-6.9
679;214;ligands/214.pdbqt;True;-5.4
680;636;ligands/636.pdbqt;True;-5.7
681;486;ligands/486.pdbqt;True;-6.2
682;654;ligands/654.pdbqt;True;-5.7
683;641;ligands/641.pdbqt;True;-5.9
684;614;ligands/614.pdbqt;True;-5.4
685;98;ligands/98.pdbqt;True;-6.8
686;393;ligands/393.pdbqt;True;-6.0
687;91;ligands/91.pdbqt;True;-6.7
688;171;ligands/171.pdbqt;True;-6.4
689;608;ligands/608.pdbqt;True;-5.7
690;211;ligands/211.pdbqt;True;-4.1
691;804;ligands/804.pdbqt;False;
692;712;ligands/712.pdbqt;True;-8.7
693;350;ligands/350.pdbqt;True;-5.1
694;709;ligands/709.pdbqt;True;-6.0
695;812;ligands/812.pdbqt;True;-5.0
696;371;ligands/371.pdbqt;True;-5.8
697;280;ligands/280.pdbqt;True;-5.9
698;281;ligands/281.pdbqt;True;-5.7
699;3;ligands/3.pdbqt;True;-4.9
700;738;ligands/738.pdbqt;True;-6.3
701;846;ligands/846.pdbqt;True;-8.5
702;309;ligands/309.pdbqt;True;-6.7
703;415;ligands/415.pdbqt;False;
704;26;ligands/26.pdbqt;True;-5.7
705;342;ligands/342.pdbqt;True;-5.9
706;107;ligands/107.pdbqt;True;-5.0
707;76;ligands/76.pdbqt;True;-7.7
708;148;ligands/148.pdbqt;True;-5.6
709;55;ligands/55.pdbqt;True;-6.7
710;823;ligands/823.pdbqt;True;-8.4
711;17;ligands/17.pdbqt;True;-6.4
712;408;ligands/408.pdbqt;True;-6.2
713;117;ligands/117.pdbqt;True;-7.4
714;446;ligands/446.pdbqt;True;-3.8
715;264;ligands/264.pdbqt;True;-7.1
716;341;ligands/341.pdbqt;True;-5.2
717;219;ligands/219.pdbqt;True;-5.8
718;193;ligands/193.pdbqt;True;-5.6
719;597;ligands/597.pdbqt;True;-4.7
720;487;ligands/487.pdbqt;True;-7.1
721;777;ligands/777.pdbqt;True;-4.7
722;794;ligands/794.pdbqt;True;-5.4
723;490;ligands/490.pdbqt;True;-8.7
724;547;ligands/547.pdbqt;True;-6.5
725;352;ligands/352.pdbqt;True;-5.9
726;571;ligands/571.pdbqt;True;-6.7
727;646;ligands/646.pdbqt;True;-5.8
728;674;ligands/674.pdbqt;True;-6.7
729;536;ligands/536.pdbqt;False;
730;666;ligands/666.pdbqt;True;-5.6
731;757;ligands/757.pdbqt;True;-7.0
732;205;ligands/205.pdbqt;True;-6.1
733;617;ligands/617.pdbqt;True;-6.5
734;530;ligands/530.pdbqt;True;-7.3
735;836;ligands/836.pdbqt;True;-6.9
736;444;ligands/444.pdbqt;True;-5.8
737;462;ligands/462.pdbqt;True;-6.2
738;180;ligands/180.pdbqt;True;-6.6
739;199;ligands/199.pdbqt;True;-5.7
740;176;ligands/176.pdbqt;True;-6.5
741;824;ligands/824.pdbqt;True;-5.5
742;596;ligands/596.pdbqt;True;-8.9
743;90;ligands/90.pdbqt;True;-6.5
744;449;ligands/449.pdbqt;True;-6.6
745;548;ligands/548.pdbqt;True;-5.8
746;257;ligands/257.pdbqt;True;-7.7
747;423;ligands/423.pdbqt;True;-5.3
748;802;ligands/802.pdbqt;True;-8.0
749;623;ligands/623.pdbqt;True;-9.8
750;174;ligands/174.pdbqt;True;-4.9
751;287;ligands/287.pdbqt;True;-5.3
752;560;ligands/560.pdbqt;True;-4.8
753;43;ligands/43.pdbqt;True;-6.4
754;848;ligands/848.pdbqt;True;-5.4
755;403;ligands/403.pdbqt;False;
756;232;ligands/232.pdbqt;True;-7.3
757;307;ligands/307.pdbqt;True;-7.1
758;334;ligands/334.pdbqt;True;-5.9
759;742;ligands/742.pdbqt;False;
760;407;ligands/407.pdbqt;True;-5.8
761;57;ligands/57.pdbqt;True;-6.7
762;100;ligands/100.pdbqt;True;-6.3
763;711;ligands/711.pdbqt;True;-5.1
764;390;ligands/390.pdbqt;True;-5.5
765;589;ligands/589.pdbqt;True;-6.7
766;226;ligands/226.pdbqt;True;-6.3
767;289;ligands/289.pdbqt;True;-6.4
768;703;ligands/703.pdbqt;False;
769;488;ligands/488.pdbqt;True;-5.4
770;550;ligands/550.pdbqt;True;-6.1
771;574;ligands/574.pdbqt;True;-5.7
772;630;ligands/630.pdbqt;False;
773;671;ligands/671.pdbqt;True;-6.1
774;807;ligands/807.pdbqt;True;-6.0
775;136;ligands/136.pdbqt;True;-5.6
776;727;ligands/727.pdbqt;True;-6.4
777;796;ligands/796.pdbqt;False;
778;195;ligands/195.pdbqt;True;-8.0
779;73;ligands/73.pdbqt;True;-5.5
780;114;ligands/114.pdbqt;True;-6.7
781;599;ligands/599.pdbqt;True;-5.8
782;749;ligands/749.pdbqt;True;-7.1
783;667;ligands/667.pdbqt;False;
784;527;ligands/527.pdbqt;True;-6.5
785;92;ligands/92.pdbqt;True;-5.4
786;177;ligands/177.pdbqt;True;-5.7
787;785;ligands/785.pdbqt;False;
788;386;ligands/386.pdbqt;True;-5.7
789;710;ligands/710.pdbqt;True;-7.1
790;744;ligands/744.pdbqt;True;-6.5
791;489;ligands/489.pdbqt;True;-6.6
792;274;ligands/274.pdbqt;True;-6.5
793;588;ligands/588.pdbqt;True;-4.5
794;351;ligands/351.pdbqt;True;-6.0
795;786;ligands/786.pdbqt;True;-5.9
796;782;ligands/782.pdbqt;True;-5.6
797;82;ligands/82.pdbqt;True;-7.3
798;618;ligands/618.pdbqt;True;-9.2
799;315;ligands/315.pdbqt;True;-7.4
800;210;ligands/210.pdbqt;True;-7.7
801;826;ligands/826.pdbqt;True;-7.3
802;453;ligands/453.pdbqt;True;-4.6
803;701;ligands/701.pdbqt;True;-6.1
804;521;ligands/521.pdbqt;True;-4.7
805;359;ligands/359.pdbqt;True;-5.4
806;4;ligands/4.pdbqt;True;-7.3
807;528;ligands/528.pdbqt;True;-6.0
808;271;ligands/271.pdbqt;True;-7.9
809;761;ligands/761.pdbqt;True;-6.2
810;325;ligands/325.pdbqt;True;-6.8
811;481;ligands/481.pdbqt;False;
812;68;ligands/68.pdbqt;True;-6.8
813;660;ligands/660.pdbqt;True;-6.2
814;122;ligands/122.pdbqt;True;-5.5
815;87;ligands/87.pdbqt;True;-5.8
816;40;ligands/40.pdbqt;True;-6.0
817;774;ligands/774.pdbqt;True;-7.9
818;85;ligands/85.pdbqt;True;-4.9
819;50;ligands/50.pdbqt;True;-4.7
820;451;ligands/451.pdbqt;True;-4.1
821;834;ligands/834.pdbqt;True;-6.1
822;143;ligands/143.pdbqt;True;-5.3
823;329;ligands/329.pdbqt;True;-5.6
824;821;ligands/821.pdbqt;True;-6.4
825;244;ligands/244.pdbqt;True;-4.9
826;640;ligands/640.pdbqt;True;-6.5
827;797;ligands/797.pdbqt;True;-6.1
828;66;ligands/66.pdbqt;True;-5.0
829;765;ligands/765.pdbqt;True;-7.9
830;691;ligands/691.pdbqt;True;-5.7
831;681;ligands/681.pdbqt;True;-6.7
832;220;ligands/220.pdbqt;True;-6.0
833;629;ligands/629.pdbqt;True;-5.4
834;655;ligands/655.pdbqt;True;-6.1
835;22;ligands/22.pdbqt;True;-5.0
836;575;ligands/575.pdbqt;True;-5.3
837;306;ligands/306.pdbqt;False;
838;793;ligands/793.pdbqt;True;-7.1
839;685;ligands/685.pdbqt;True;-6.2
840;37;ligands/37.pdbqt;True;-5.7
841;473;ligands/473.pdbqt;True;-4.9
842;16;ligands/16.pdbqt;True;-5.7
843;246;ligands/246.pdbqt;True;-4.4
844;156;ligands/156.pdbqt;True;-5.2
845;576;ligands/576.pdbqt;True;-7.0
846;718;ligands/718.pdbqt;True;-5.9
847;347;ligands/347.pdbqt;True;-5.8
848;265;ligands/265.pdbqt;True;-6.6
849;20;ligands/20.pdbqt;True;-7.6
850;411;ligands/411.pdbqt;True;-5.6
